z_tone,z_gold,z_mat,z_hard,z_force,z_vol,vol_ratio,log_vol,slope21_tone,events_week,пара,день_X,метка,название,файл,дней
0.4378241838540592,1.6663642928322189,3.146998441079207,-0.4623028251053132,-1.110123082505511,-1.178267028513261,0.2554701360141928,2.7362210780689065,-0.017457426731452654,108.0,KHM-THA,2025-12-07,1,"Возобновление боёв, декабрь 2025",KHM-THA_2025-12-07.csv,60
-0.2621533949708123,0.4078060215104402,-0.19015485144855016,-0.04416500741476195,-0.04416500741476195,1.4275660034655866,1.4926829268292683,3.0845277723371223,-0.02494817409211451,153.0,RUS-TUR,2014-11-24,0,контроль к «Сбитый Су-24» (−1 г.),RUS-TUR_2014-11-24_control.csv,60
1.7756758871544618,-0.6573687705700632,-1.2916960897488095,-1.2448540383615974,-1.1101629523795993,0.21832532535684895,1.0241071428571429,5.098994968074058,0.02411027590178053,1147.0,RUS-TUR,2015-11-24,1,Сбитый Су-24,RUS-TUR_2015-11-24.csv,60
-1.7084772047551182,0.3450707801759317,1.9877030016028612,-0.11582441037126556,1.2001248385281655,7.49115929733108,5.682926829268292,6.800965170514717,-0.020336642137946247,6291.0,RUS-UKR,2014-02-27,1,Аннексия Крыма,RUS-UKR_2014-02-27.csv,60
7.210987516301672,3.141792754605283,2.455812564142805,-0.09669731831435098,-0.19710393848676722,0.850320415901526,1.138057742782152,4.349355852384333,0.06747898145405984,542.0,RUS-UKR,2021-02-24,0,контроль к «Полномасштабное вторжение в Украину» (−1 г.),RUS-UKR_2021-02-24_control.csv,60
5.543859836995477,2.879904561229996,0.27429366614831957,6.825829658028121,4.8737002194059675,4.125625662193746,2.224761904761905,7.889726736572641,0.05843588841813636,18688.0,RUS-UKR,2022-02-24,1,Полномасштабное вторжение в Украину,RUS-UKR_2022-02-24.csv,60
-1.1551470668565504,0.5305075693048442,-0.7057308761552837,-0.13340817655315704,0.31838164107548506,0.13625186874374043,0.9948542024013721,5.228048170701481,-0.06638972889767555,1305.0,SYR-TUR,2019-02-27,0,контроль к «Операция «Весенний щит»» (−1 г.),SYR-TUR_2019-02-27_control.csv,60
-0.008617078593000755,0.5582915947503038,0.7056910964055962,0.6143457354042349,0.5255129293432198,0.5398614639194107,1.2462731067382231,6.104474304011708,-0.03510269447259421,3135.0,SYR-TUR,2020-02-27,1,Операция «Весенний щит»,SYR-TUR_2020-02-27.csv,60
-2.161117204143348,0.07330896683672443,0.5333025903951223,-0.1943693690002448,-0.22327592630409512,-0.9236353599388889,0.8197972884033171,5.404606022778685,-0.025680411378233296,1557.0,SYR-USA,2016-04-07,0,контроль к «Удар по авиабазе Шайрат» (−1 г.),SYR-USA_2016-04-07_control.csv,60
-3.5774522642138926,-2.6214147148139313,0.16698372209754356,-0.5913782461863573,-1.8447021476390417,0.9862307404920744,1.207747413106925,5.784264646190908,-0.036822796981147814,2276.0,SYR-USA,2016-04-14,0,контроль к «Удары по объектам ОМУ в Сирии» (−2 г.),SYR-USA_2016-04-14_control.csv,60
